-0.006180036 0
-0.006179936 0
-0.006179836 0
-0.006179736 0
-0.006179636 0
-0.006179536 0
-0.006179436 0
-0.006179336 0
-0.006179236 0
-0.006179136 0
-0.006179036 0
-0.006178936 0
-0.006178836 0
-0.006178736 0
-0.006178636 0
-0.006178536 0
-0.006178436 0
-0.006178336 0
-0.006178236 -0.0666667
-0.006178136 0
-0.006178036 -0.0666667
-0.006177936 -0.0666667
-0.006177836 0
-0.006177736 0
-0.006177636 0
-0.006177536 0
-0.006177436 0
-0.006177336 0
-0.006177236 0
-0.006177136 0
-0.006177036 0
-0.006176936 0
-0.006176836 0
-0.006176736 0
-0.006176636 0
-0.006176536 0
-0.006176436 -0.0666667
-0.006176336 0
-0.006176236 0
-0.006176136 0
-0.006176036 0
-0.006175936 0
-0.006175836 0
-0.006175736 0
-0.006175636 0
-0.006175536 0
-0.006175436 0
-0.006175336 -0.0666667
-0.006175236 0
-0.006175136 -0.0666667
-0.006175036 0
-0.006174936 0
-0.006174836 0
-0.006174736 0
-0.006174636 0
-0.006174536 -0.0666667
-0.006174436 0
-0.006174336 0
-0.006174236 0
-0.006174136 0
-0.006174036 0
-0.006173936 0
-0.006173836 0
-0.006173736 0
-0.006173636 0
-0.006173536 0
-0.006173436 0
-0.006173336 0
-0.006173236 0
-0.006173136 0
-0.006173036 0
-0.006172936 0
-0.006172836 0
-0.006172736 0
-0.006172636 0
-0.006172536 0
-0.006172436 0
-0.006172336 0
-0.006172236 0
-0.006172136 0
-0.006172036 0
-0.006171936 0
-0.006171836 0
-0.006171736 0
-0.006171636 0
-0.006171536 0
-0.006171436 0
-0.006171336 0
-0.006171236 0
-0.006171136 -0.0666667
-0.006171036 0
-0.006170936 0
-0.006170836 -0.0666667
-0.006170736 0
-0.006170636 0
-0.006170536 0
-0.006170436 0
-0.006170336 0
-0.006170236 0
-0.006170136 0
-0.006170036 0
-0.006169936 0
-0.006169836 0
-0.006169736 0
-0.006169636 0
-0.006169536 -0.0666667
-0.006169436 0
-0.006169336 0
-0.006169236 0
-0.006169136 0
-0.006169036 0
-0.006168936 0
-0.006168836 0
-0.006168736 0
-0.006168636 0
-0.006168536 0
-0.006168436 0
-0.006168336 0
-0.006168236 0
-0.006168136 0
-0.006168036 0
-0.006167936 0
-0.006167836 0
-0.006167736 0
-0.006167636 0
-0.006167536 0
-0.006167436 0
-0.006167336 0
-0.006167236 0
-0.006167136 0
-0.006167036 0
-0.006166936 0
-0.006166836 0
-0.006166736 0
-0.006166636 0
-0.006166536 0
-0.006166436 0
-0.006166336 0
-0.006166236 0
-0.006166136 0
-0.006166036 0
-0.006165936 0
-0.006165836 0
-0.006165736 0
-0.006165636 0
-0.006165536 0
-0.006165436 0
-0.006165336 0
-0.006165236 0
-0.006165136 0
-0.006165036 0
-0.006164936 0
-0.006164836 0
-0.006164736 0
-0.006164636 0
-0.006164536 0
-0.006164436 0
-0.006164336 0
-0.006164236 0
-0.006164136 0
-0.006164036 0
-0.006163936 0
-0.006163836 0
-0.006163736 0
-0.006163636 0
-0.006163536 0
-0.006163436 0
-0.006163336 0
-0.006163236 0
-0.006163136 0
-0.006163036 0
-0.006162936 0
-0.006162836 0
-0.006162736 0
-0.006162636 0
-0.006162536 0
-0.006162436 0
-0.006162336 0
-0.006162236 0
-0.006162136 0
-0.006162036 0
-0.006161936 0
-0.006161836 0
-0.006161736 0
-0.006161636 0
-0.006161536 0
-0.006161436 0
-0.006161336 0
-0.006161236 0
-0.006161136 0
-0.006161036 0
-0.006160936 0
-0.006160836 0
-0.006160736 0
-0.006160636 0
-0.006160536 0
-0.006160436 -0.0666667
-0.006160336 0
-0.006160236 0
-0.006160136 0
-0.006160036 0
-0.006159936 0
-0.006159836 0
-0.006159736 0
-0.006159636 -0.0666667
-0.006159536 0
-0.006159436 0
-0.006159336 0
-0.006159236 0
-0.006159136 0
-0.006159036 0
-0.006158936 0
-0.006158836 0
-0.006158736 0
-0.006158636 0
-0.006158536 0
-0.006158436 0
-0.006158336 0
-0.006158236 0
-0.006158136 0
-0.006158036 0
-0.006157936 -0.0666667
-0.006157836 0
-0.006157736 0
-0.006157636 0
-0.006157536 0
-0.006157436 0
-0.006157336 0
-0.006157236 0
-0.006157136 0
-0.006157036 -0.0666667
-0.006156936 -0.0666667
-0.006156836 0
-0.006156736 0
-0.006156636 0
-0.006156536 0
-0.006156436 0
-0.006156336 0
-0.006156236 0
-0.006156136 0
-0.006156036 0
-0.006155936 0
-0.006155836 0
-0.006155736 0
-0.006155636 0
-0.006155536 0
-0.006155436 0
-0.006155336 0
-0.006155236 -0.0666667
-0.006155136 0
-0.006155036 -0.0666667
-0.006154936 0
-0.006154836 0
-0.006154736 0
-0.006154636 0
-0.006154536 0
-0.006154436 0
-0.006154336 0
-0.006154236 0
-0.006154136 0
-0.006154036 0
-0.006153936 0
-0.006153836 0
-0.006153736 0
-0.006153636 0
-0.006153536 0
-0.006153436 0
-0.006153336 0
-0.006153236 0
-0.006153136 0
-0.006153036 0
-0.006152936 0
-0.006152836 0
-0.006152736 0
-0.006152636 0
-0.006152536 0
-0.006152436 0
-0.006152336 0
-0.006152236 0
-0.006152136 0
-0.006152036 -0.0666667
-0.006151936 0
-0.006151836 0
-0.006151736 0
-0.006151636 0
-0.006151536 0
-0.006151436 0
-0.006151336 0
-0.006151236 0
-0.006151136 0
-0.006151036 0
-0.006150936 0
-0.006150836 0
-0.006150736 0
-0.006150636 0
-0.006150536 0
-0.006150436 0
-0.006150336 0
-0.006150236 0
-0.006150136 0
-0.006150036 0
-0.006149936 0
-0.006149836 0
-0.006149736 0
-0.006149636 0
-0.006149536 0
-0.006149436 0
-0.006149336 0
-0.006149236 0
-0.006149136 0
-0.006149036 0
-0.006148936 0
-0.006148836 0
-0.006148736 0
-0.006148636 0
-0.006148536 0
-0.006148436 0
-0.006148336 0
-0.006148236 0
-0.006148136 0
-0.006148036 0
-0.006147936 0
-0.006147836 0
-0.006147736 0
-0.006147636 0
-0.006147536 0
-0.006147436 0
-0.006147336 0
-0.006147236 0
-0.006147136 0
-0.006147036 0
-0.006146936 0
-0.006146836 0
-0.006146736 0
-0.006146636 0
-0.006146536 0
-0.006146436 0
-0.006146336 0
-0.006146236 0
-0.006146136 0
-0.006146036 0
-0.006145936 0
-0.006145836 0
-0.006145736 0
-0.006145636 -0.0666667
-0.006145536 0
-0.006145436 0
-0.006145336 0
-0.006145236 0
-0.006145136 0
-0.006145036 0
-0.006144936 0
-0.006144836 0
-0.006144736 0
-0.006144636 0
-0.006144536 0
-0.006144436 0
-0.006144336 0
-0.006144236 0
-0.006144136 0
-0.006144036 0
-0.006143936 0
-0.006143836 0
-0.006143736 0
-0.006143636 0
-0.006143536 0
-0.006143436 0
-0.006143336 0
-0.006143236 0
-0.006143136 0
-0.006143036 0
-0.006142936 0
-0.006142836 0
-0.006142736 0
-0.006142636 0
-0.006142536 0
-0.006142436 0
-0.006142336 0
-0.006142236 0
-0.006142136 0
-0.006142036 0
-0.006141936 0
-0.006141836 0
-0.006141736 0
-0.006141636 -0.0666667
-0.006141536 0
-0.006141436 0
-0.006141336 0
-0.006141236 0
-0.006141136 0
-0.006141036 0
-0.006140936 0
-0.006140836 0
-0.006140736 0
-0.006140636 0
-0.006140536 0
-0.006140436 0
-0.006140336 0
-0.006140236 0
-0.006140136 0
-0.006140036 0
-0.006139936 0
-0.006139836 0
-0.006139736 0
-0.006139636 -0.0666667
-0.006139536 0
-0.006139436 0
-0.006139336 0
-0.006139236 0
-0.006139136 0
-0.006139036 0
-0.006138936 0
-0.006138836 0
-0.006138736 0
-0.006138636 0
-0.006138536 0
-0.006138436 0
-0.006138336 0
-0.006138236 0
-0.006138136 0
-0.006138036 0
-0.006137936 0
-0.006137836 0
-0.006137736 0
-0.006137636 0
-0.006137536 0
-0.006137436 0
-0.006137336 0
-0.006137236 0
-0.006137136 0
-0.006137036 0
-0.006136936 0
-0.006136836 0
-0.006136736 0
-0.006136636 0
-0.006136536 0
-0.006136436 0
-0.006136336 0
-0.006136236 0
-0.006136136 0
-0.006136036 0
-0.006135936 0
-0.006135836 0
-0.006135736 0
-0.006135636 0
-0.006135536 0
-0.006135436 0
-0.006135336 0
-0.006135236 0
-0.006135136 0
-0.006135036 0
-0.006134936 0
-0.006134836 0
-0.006134736 0
-0.006134636 0
-0.006134536 0
-0.006134436 0
-0.006134336 0
-0.006134236 0
-0.006134136 0
-0.006134036 0
-0.006133936 0
-0.006133836 0
-0.006133736 0
-0.006133636 0
-0.006133536 0
-0.006133436 0
-0.006133336 0
-0.006133236 0
-0.006133136 0
-0.006133036 0
-0.006132936 0
-0.006132836 0
-0.006132736 -0.0666667
-0.006132636 0
-0.006132536 0
-0.006132436 0
-0.006132336 0
-0.006132236 0
-0.006132136 0
-0.006132036 0
-0.006131936 0
-0.006131836 0
-0.006131736 0
-0.006131636 0
-0.006131536 0
-0.006131436 0
-0.006131336 0
-0.006131236 0
-0.006131136 -0.0666667
-0.006131036 0
-0.006130936 0
-0.006130836 0
-0.006130736 0
-0.006130636 0
-0.006130536 0
-0.006130436 0
-0.006130336 0
-0.006130236 0
-0.006130136 0
-0.006130036 0
-0.006129936 0
-0.006129836 0
-0.006129736 0
-0.006129636 0
-0.006129536 0
-0.006129436 0
-0.006129336 0
-0.006129236 0
-0.006129136 0
-0.006129036 0
-0.006128936 0
-0.006128836 0
-0.006128736 0
-0.006128636 0
-0.006128536 0
-0.006128436 0
-0.006128336 0
-0.006128236 0
-0.006128136 0
-0.006128036 0
-0.006127936 0
-0.006127836 0
-0.006127736 0
-0.006127636 0
-0.006127536 0
-0.006127436 0
-0.006127336 0
-0.006127236 0
-0.006127136 0
-0.006127036 0
-0.006126936 0
-0.006126836 0
-0.006126736 0
-0.006126636 0
-0.006126536 0
-0.006126436 0
-0.006126336 0
-0.006126236 0
-0.006126136 0
-0.006126036 0
-0.006125936 0
-0.006125836 0
-0.006125736 0
-0.006125636 0
-0.006125536 -0.0666667
-0.006125436 0
-0.006125336 0
-0.006125236 -0.0666667
-0.006125136 0
-0.006125036 0
-0.006124936 0
-0.006124836 0
